frequency_THz_declared,omega_J_legacy,phdos_returned_in_legacy_states_per_THz
5.275000000000000355e+00,3.495252004124999806e-21,3.029778317073169788e-02
5.280000000000000249e+00,3.498565039200000274e-21,3.050654097560977565e-02
5.285000000000000142e+00,3.501878074274999989e-21,3.072828048780488347e-02
5.290000000000000036e+00,3.505191109349999705e-21,3.096740396341460255e-02
5.294999999999999929e+00,3.508504144424999420e-21,3.122481817073171143e-02
5.299999999999999822e+00,3.511817179499999888e-21,3.150165256097559041e-02
5.304999999999999716e+00,3.515130214574999603e-21,3.178745615853655060e-02
5.310000000000000497e+00,3.518443249650000070e-21,3.207576754601234453e-02
5.315000000000000391e+00,3.521756284724999786e-21,3.237954292682922175e-02
5.320000000000000284e+00,3.525069319800000253e-21,3.270311585365861390e-02
5.325000000000000178e+00,3.528382354874999969e-21,3.302377878048783771e-02
5.330000000000000071e+00,3.531695389949999684e-21,3.332937585365849248e-02
5.334999999999999964e+00,3.535008425024999399e-21,3.363069147239263618e-02
5.339999999999999858e+00,3.538321460099999867e-21,3.392917439024389914e-02
5.344999999999999751e+00,3.541634495174999582e-21,3.441796975609758003e-02
5.350000000000000533e+00,3.544947530250000050e-21,3.530903713414641765e-02
5.355000000000000426e+00,3.548260565324999765e-21,3.575354414634145106e-02
5.360000000000000320e+00,3.551573600400000233e-21,3.617050828220863545e-02
5.365000000000000213e+00,3.554886635474999948e-21,3.652870987804879982e-02
5.370000000000000107e+00,3.558199670549999663e-21,3.680135426829268808e-02
5.375000000000000000e+00,3.561512705624999379e-21,3.707033292682925668e-02
5.379999999999999893e+00,3.564825740699999846e-21,3.735915390243905315e-02
5.384999999999999787e+00,3.568138775774999561e-21,3.763962662576684354e-02
5.389999999999999680e+00,3.571451810849999277e-21,3.791647140243898512e-02
5.395000000000000462e+00,3.574764845924999744e-21,3.821248341463415188e-02
5.400000000000000355e+00,3.578077881000000212e-21,3.851925286585370506e-02
5.405000000000000249e+00,3.581390916074999927e-21,3.881241408536588444e-02
5.410000000000000142e+00,3.584703951149999643e-21,3.911821439024387725e-02
5.415000000000000036e+00,3.588016986225000110e-21,3.943616560975612279e-02
5.419999999999999929e+00,3.591330021299999825e-21,3.977042756097561721e-02
5.424999999999999822e+00,3.594643056374999541e-21,4.013439878048778026e-02
5.429999999999999716e+00,3.597956091449999256e-21,4.052881219512189520e-02
5.435000000000000497e+00,3.601269126524999724e-21,4.095401693251537328e-02
5.440000000000000391e+00,3.604582161600000191e-21,4.140543432926833273e-02
5.445000000000000284e+00,3.607895196674999907e-21,4.185469731707317648e-02
5.450000000000000178e+00,3.611208231749999622e-21,4.229421817073168027e-02
5.455000000000000071e+00,3.614521266825000089e-21,4.272400268292687181e-02
5.459999999999999964e+00,3.617834301899999805e-21,4.314548558282213508e-02
5.464999999999999858e+00,3.621147336974999520e-21,4.346206280487803497e-02
5.469999999999999751e+00,3.624460372049999235e-21,4.371254719512190218e-02
5.475000000000000533e+00,3.627773407125000455e-21,4.404603890243909137e-02
5.480000000000000426e+00,3.631086442200000170e-21,4.442961268292686811e-02
5.485000000000000320e+00,3.634399477274999886e-21,4.481726809815948787e-02
5.490000000000000213e+00,3.637712512349999601e-21,4.523415274390248098e-02
5.495000000000000107e+00,3.641025547425000069e-21,4.573137012195122725e-02
5.500000000000000000e+00,3.644338582499999784e-21,4.621228475609753805e-02
5.504999999999999893e+00,3.647651617574999499e-21,4.675019640243908287e-02
5.509999999999999787e+00,3.650964652649999967e-21,4.748269097560969126e-02
5.514999999999999680e+00,3.654277687724999682e-21,4.849937975609766583e-02
5.520000000000000462e+00,3.657590722800000150e-21,4.980782707317102376e-02
5.525000000000000355e+00,3.660903757874999865e-21,5.136337243902430044e-02
5.530000000000000249e+00,3.664216792949999580e-21,5.296158829268284018e-02
5.535000000000000142e+00,3.667529828025000048e-21,5.437482219512204673e-02
5.540000000000000036e+00,3.670842863099999763e-21,5.543151426829264622e-02
5.544999999999999929e+00,3.674155898174999479e-21,5.599739225609756677e-02
5.549999999999999822e+00,3.677468933249999946e-21,5.612572475609755446e-02
5.554999999999999716e+00,3.680781968324999661e-21,5.598877841463417021e-02
5.560000000000000497e+00,3.684095003400000129e-21,5.580994097560973422e-02
5.565000000000000391e+00,3.687408038474999844e-21,5.579685902439023709e-02
5.570000000000000284e+00,3.690721073549999560e-21,5.597332219512195922e-02
5.575000000000000178e+00,3.694034108625000027e-21,5.629112426829274707e-02
5.580000000000000071e+00,3.697347143699999743e-21,5.666836987804873410e-02
5.584999999999999964e+00,3.700660178774999458e-21,5.705826012195119173e-02
5.589999999999999858e+00,3.703973213849999925e-21,5.759956310975614113e-02
5.594999999999999751e+00,3.707286248924999641e-21,5.798353725609756149e-02
5.600000000000000533e+00,3.710599284000000108e-21,5.820341725609758793e-02
5.605000000000000426e+00,3.713912319074999824e-21,5.833532920731707844e-02
5.610000000000000320e+00,3.717225354150000291e-21,5.840461414634147419e-02
5.615000000000000213e+00,3.720538389225000007e-21,5.844749219512195004e-02
5.620000000000000107e+00,3.723851424299999722e-21,5.847500560975609635e-02
5.625000000000000000e+00,3.727164459374999437e-21,5.853459487804877487e-02
5.629999999999999893e+00,3.730477494449999905e-21,5.866363365853660000e-02
5.634999999999999787e+00,3.733790529524999620e-21,5.885602689024388434e-02
5.639999999999999680e+00,3.737103564599999335e-21,5.917878847560969352e-02
5.645000000000000462e+00,3.740416599674999803e-21,5.956955164634147176e-02
5.650000000000000355e+00,3.743729634750000271e-21,5.991215621951225673e-02
5.655000000000000249e+00,3.747042669824999986e-21,6.026471914634149579e-02
5.660000000000000142e+00,3.750355704899999701e-21,6.062788658536585884e-02
5.665000000000000036e+00,3.753668739974999416e-21,6.096498353658532515e-02
5.669999999999999929e+00,3.756981775049999884e-21,6.128518963414635035e-02
5.674999999999999822e+00,3.760294810124999599e-21,6.160726073170730288e-02
5.679999999999999716e+00,3.763607845199999315e-21,6.193832926829263841e-02
5.685000000000000497e+00,3.766920880274999782e-21,6.227639152439029546e-02
5.690000000000000391e+00,3.770233915350000250e-21,6.261734920731709675e-02
5.695000000000000284e+00,3.773546950424999965e-21,6.296276006097561995e-02
5.700000000000000178e+00,3.776859985499999680e-21,6.335181219512192596e-02
5.705000000000000071e+00,3.780173020575000148e-21,6.378238693251538083e-02
5.709999999999999964e+00,3.783486055649999863e-21,6.424037195121949650e-02
5.714999999999999858e+00,3.786799090724999579e-21,6.466586878048782849e-02
5.719999999999999751e+00,3.790112125799999294e-21,6.505820951219504211e-02
5.725000000000000533e+00,3.793425160874999761e-21,6.543878975609752902e-02
5.730000000000000426e+00,3.796738195950000229e-21,6.581764840490805790e-02
5.735000000000000320e+00,3.800051231024999944e-21,6.620886103658533972e-02
5.740000000000000213e+00,3.803364266099999660e-21,6.663569457317077005e-02
5.745000000000000107e+00,3.806677301175000127e-21,6.732097853658550179e-02
5.750000000000000000e+00,3.809990336249999843e-21,6.835784219512190674e-02
5.754999999999999893e+00,3.813303371324999558e-21,6.926956748466261971e-02
5.759999999999999787e+00,3.816616406399999273e-21,7.011517780487787344e-02
5.764999999999999680e+00,3.819929441474999741e-21,7.098156914634154435e-02
5.770000000000000462e+00,3.823242476550000208e-21,7.182209695121972992e-02
5.775000000000000355e+00,3.826555511624999924e-21,7.263188207317068656e-02
5.780000000000000249e+00,3.829868546699999639e-21,7.374580067484659551e-02
5.785000000000000142e+00,3.833181581775000107e-21,7.608386896341508276e-02
5.790000000000000036e+00,3.836494616849999822e-21,7.953941426829216899e-02
5.794999999999999929e+00,3.839807651924999537e-21,8.175921140243903873e-02
5.799999999999999822e+00,3.843120686999999252e-21,8.066840750000010829e-02
5.804999999999999716e+00,3.846433722074999720e-21,7.930892170731707047e-02
5.810000000000000497e+00,3.849746757150000188e-21,7.934370585365857487e-02
5.815000000000000391e+00,3.853059792224999903e-21,7.959622975609757789e-02
5.820000000000000284e+00,3.856372827299999618e-21,7.973527756097562036e-02
5.825000000000000178e+00,3.859685862375000086e-21,7.955476804878036656e-02
5.830000000000000071e+00,3.862998897449999801e-21,7.852286951219511479e-02
5.834999999999999964e+00,3.866311932524999516e-21,7.751856914634150386e-02
5.839999999999999858e+00,3.869624967599999984e-21,7.727214530487803990e-02
5.844999999999999751e+00,3.872938002674999699e-21,7.722392640243902484e-02
5.850000000000000533e+00,3.876251037750000167e-21,7.717631902439023306e-02
5.855000000000000426e+00,3.879564072824999882e-21,7.707908048780486021e-02
5.860000000000000320e+00,3.882877107899999597e-21,7.697343280487804751e-02
5.865000000000000213e+00,3.886190142975000065e-21,7.685759853658535867e-02
5.870000000000000107e+00,3.889503178049999780e-21,7.674386878048780614e-02
5.875000000000000000e+00,3.892816213124999496e-21,7.663708195121952949e-02
5.879999999999999893e+00,3.896129248199999963e-21,7.649516719512192142e-02
5.884999999999999787e+00,3.899442283274999679e-21,7.602281640243907512e-02
5.889999999999999680e+00,3.902755318349999394e-21,7.538046902439032859e-02
5.895000000000000462e+00,3.906068353424999861e-21,7.495392396341463148e-02
5.900000000000000355e+00,3.909381388500000329e-21,7.477532304878045655e-02
5.905000000000000249e+00,3.912694423575000044e-21,7.461611097560975903e-02
5.910000000000000142e+00,3.916007458649999760e-21,7.446418365853656185e-02
5.915000000000000036e+00,3.919320493724999475e-21,7.431951463414636361e-02
5.919999999999999929e+00,3.922633528799999943e-21,7.418214268292683267e-02
5.924999999999999822e+00,3.925946563874999658e-21,7.404770707317072376e-02
5.929999999999999716e+00,3.929259598949999373e-21,7.392969591463416368e-02
5.935000000000000497e+00,3.932572634024999841e-21,7.383686170731706966e-02
5.940000000000000391e+00,3.935885669100000308e-21,7.376147225609755442e-02
5.945000000000000284e+00,3.939198704175000024e-21,7.367375073170731592e-02
5.950000000000000178e+00,3.942511739249999739e-21,7.357947207317072635e-02
5.955000000000000071e+00,3.945824774324999454e-21,7.347670243902440501e-02
5.959999999999999964e+00,3.949137809399999922e-21,7.336737731707315691e-02
5.964999999999999858e+00,3.952450844474999637e-21,7.323052817073169574e-02
5.969999999999999751e+00,3.955763879549999352e-21,7.304403365853662233e-02
5.975000000000000533e+00,3.959076914624999820e-21,7.281834329268292716e-02
5.980000000000000426e+00,3.962389949700000288e-21,7.260035079268288560e-02
5.985000000000000320e+00,3.965702984775000003e-21,7.244040786585367875e-02
5.990000000000000213e+00,3.969016019849999718e-21,7.234434829268292233e-02
5.995000000000000107e+00,3.972329054924999434e-21,7.228061152439024806e-02
6.000000000000000000e+00,3.975642089999999901e-21,7.222289631901840368e-02
6.004999999999999893e+00,3.978955125074999616e-21,7.216912170731706877e-02
6.009999999999999787e+00,3.982268160149999332e-21,7.212157926829268484e-02
6.015000000000000568e+00,3.985581195224999799e-21,7.208203829268292062e-02
6.020000000000000462e+00,3.988894230300000267e-21,7.205721756097560604e-02
6.025000000000000355e+00,3.992207265374999982e-21,7.204511411042945068e-02
6.030000000000000249e+00,3.995520300449999698e-21,7.204369445121951154e-02
6.035000000000000142e+00,3.998833335525000165e-21,7.205045396341464015e-02
6.040000000000000036e+00,4.002146370599999880e-21,7.205811353658536644e-02
6.044999999999999929e+00,4.005459405674999596e-21,7.205508115853657969e-02
6.049999999999999822e+00,4.008772440749999311e-21,7.204367361963190386e-02
6.054999999999999716e+00,4.012085475824999779e-21,7.199537109756097564e-02
6.060000000000000497e+00,4.015398510900000246e-21,7.193829439024389261e-02
6.065000000000000391e+00,4.018711545974999961e-21,7.187962585365853529e-02
6.070000000000000284e+00,4.022024581049999677e-21,7.182264585365853715e-02
6.075000000000000178e+00,4.025337616125000144e-21,7.174230803680980983e-02
6.080000000000000071e+00,4.028650651199999860e-21,7.164225280487804270e-02
6.084999999999999964e+00,4.031963686274999575e-21,7.153443408536586112e-02
6.089999999999999858e+00,4.035276721349999290e-21,7.144258743902440201e-02
6.094999999999999751e+00,4.038589756424999758e-21,7.136133884146342310e-02
6.100000000000000533e+00,4.041902791500000225e-21,7.129079104294476499e-02
6.105000000000000426e+00,4.045215826574999941e-21,7.122042609756096265e-02
6.110000000000000320e+00,4.048528861649999656e-21,7.117334975609755643e-02
6.115000000000000213e+00,4.051841896725000124e-21,7.113150170731707966e-02
6.120000000000000107e+00,4.055154931799999839e-21,7.109068000000000331e-02
6.125000000000000000e+00,4.058467966874999554e-21,7.105144895705521602e-02
6.129999999999999893e+00,4.061781001949999270e-21,7.101643396341464354e-02
6.134999999999999787e+00,4.065094037024999737e-21,7.098922500000000302e-02
6.140000000000000568e+00,4.068407072100000205e-21,7.097022286585365214e-02
6.145000000000000462e+00,4.071720107174999920e-21,7.095550280487804284e-02
6.150000000000000355e+00,4.075033142249999635e-21,7.094783165644172329e-02
6.155000000000000249e+00,4.078346177325000103e-21,7.094638878048779851e-02
6.160000000000000142e+00,4.081659212399999818e-21,7.094931329268291953e-02
6.165000000000000036e+00,4.084972247474999534e-21,7.096313621951219619e-02
6.169999999999999929e+00,4.088285282550000001e-21,7.097760853658537095e-02
6.174999999999999822e+00,4.091598317624999716e-21,7.099001374233128436e-02
6.179999999999999716e+00,4.094911352699999432e-21,7.099627707317072989e-02
6.185000000000000497e+00,4.098224387774999899e-21,7.099375981707316263e-02
6.190000000000000391e+00,4.101537422849999615e-21,7.098767390243902742e-02
6.195000000000000284e+00,4.104850457925000082e-21,7.097901481707316607e-02
6.200000000000000178e+00,4.108163492999999798e-21,7.097016731707317394e-02
6.205000000000000071e+00,4.111476528074999513e-21,7.097670560975609388e-02
6.209999999999999964e+00,4.114789563149999980e-21,7.102394073170731348e-02
6.214999999999999858e+00,4.118102598224999696e-21,7.107824658536585072e-02
6.219999999999999751e+00,4.121415633299999411e-21,7.113005609756097025e-02
6.225000000000000533e+00,4.124728668374999879e-21,7.117435890243903329e-02
6.230000000000000426e+00,4.128041703450000346e-21,7.124109768292684330e-02
6.235000000000000320e+00,4.131354738525000062e-21,7.129843847560975167e-02
6.240000000000000213e+00,4.134667773599999777e-21,7.133479036585366195e-02
6.245000000000000107e+00,4.137980808674999492e-21,7.134470926829268589e-02
6.250000000000000000e+00,4.141293843749999960e-21,7.135016548780488688e-02
6.254999999999999893e+00,4.144606878824999675e-21,7.135214439024389899e-02
6.259999999999999787e+00,4.147919913899999390e-21,7.135027036585366023e-02
6.265000000000000568e+00,4.151232948974999858e-21,7.134289951219512094e-02
6.270000000000000462e+00,4.154545984050000325e-21,7.132834402439024168e-02
6.275000000000000355e+00,4.157859019125000041e-21,7.130795597560975196e-02
6.280000000000000249e+00,4.161172054199999756e-21,7.128423262195121568e-02
6.285000000000000142e+00,4.164485089274999471e-21,7.126484134146340854e-02
6.290000000000000036e+00,4.167798124349999939e-21,7.124741768292683353e-02
6.294999999999999929e+00,4.171111159424999654e-21,7.122619079268292797e-02
6.299999999999999822e+00,4.174424194499999370e-21,7.121686853658536209e-02
6.304999999999999716e+00,4.177737229574999837e-21,7.122928902439024101e-02
6.310000000000000497e+00,4.181050264650000305e-21,7.125449024390244357e-02
6.315000000000000391e+00,4.184363299725000020e-21,7.128210780487805043e-02
6.320000000000000284e+00,4.187676334799999735e-21,7.130880512195121590e-02
6.325000000000000178e+00,4.190989369874999451e-21,7.133283121951218553e-02
6.330000000000000071e+00,4.194302404949999918e-21,7.135758786585366664e-02
6.334999999999999964e+00,4.197615440024999634e-21,7.138323902439024093e-02
