E_over_gap,f_near_gap,f_high_energy,f_FD
1.2607003891050583,0.04051970696268796,9.553277759431941e-125,0.011747442335931788
1.264591439688716,0.03592429897351746,1.514569640588968e-124,0.01158968199983234
1.2684824902723735,0.03161281922645777,2.4002788920357822e-124,0.01143401576785432
1.272373540856031,0.027611568214260012,3.802504890886895e-124,0.011280416497148437
1.2762645914396886,0.023937116772854105,6.021621771361268e-124,0.011128857379211326
1.2801556420233462,0.02059707370816375,9.53219200567131e-124,0.010979311936236913
1.2840466926070038,0.017591064763661964,1.5083693768851534e-123,0.010831754017494564
1.2879377431906613,0.01491185429569367,2.3859330237673748e-123,0.010686157795734336
1.2918287937743191,0.01254654345614866,3.772631672150046e-123,0.010542497763619306
1.2957198443579767,0.010477784415982313,5.9630188349389986e-123,0.010400748730185448
1.2996108949416343,0.008684958375989026,9.421576360528086e-123,0.010260885817328844
1.3035019455252919,0.007145274930786824,1.4880467654478966e-122,0.010122884456320688
1.3073929961089494,0.00583476092855979,2.349336383500367e-122,0.009986720384350018
1.311284046692607,0.004729117535805664,3.7077414786281775e-122,0.009852369641094316
1.3151750972762646,0.003804434132610381,5.849372822180581e-122,0.009719808565318155
1.3190661478599222,0.003037756442066232,9.224541243439284e-122,0.009589013791499809
1.3229571984435797,0.002407513611944939,1.4541722995809585e-121,0.009459962246486086
1.3268482490272373,0.0018938146493944626,2.2915143154115464e-121,0.009332631146175326
1.3307392996108949,0.001478628632400688,3.609648376240652e-121,0.009206997992228625
1.3346303501945527,0.0011458655727556962,5.68385301688363e-121,0.009083040568809373
1.3385214007782102,0.0008813758583910037,8.946566521862099e-121,0.008960736939351061
1.3424124513618678,0.0006728860884459875,1.4076852785847993e-120,0.008840065443353414
1.3463035019455254,0.000509888090427317,2.2140649597969217e-120,0.008721004693206871
1.350194552529183,0.0003834962365852184,3.4810540392371815e-120,0.008603533571045386
1.3540856031128405,0.00028628610127341453,5.471000926002241e-120,0.00848763122562752
1.3579766536964981,0.00021212523757815473,8.595248314951173e-120,0.008373277069245837
