time,amplitude,gamma,temperature,total_energy,field_work,heat_work,energy_residual,incorrect_residual_without_field_work
0.76875,0.75075,0.12804244545484877,0.1672581617613349,-0.26709228954154396,0.021890216580944668,0.030750000000000024,-8.442552212883925e-14,0.021890216580860242
0.775,0.751,0.12814574007767454,0.1676179909524675,-0.26678164999694215,0.02195085612554701,0.031000000000000024,-8.49598169594401e-14,0.02195085612546205
0.78125,0.75125,0.12824632195549063,0.16797682660669525,-0.26647365711727256,0.022008849005217084,0.03125000000000002,-8.543513119185775e-14,0.02200884900513165
0.7875000000000001,0.7515,0.12834418139400636,0.1683346907492461,-0.26616832209255453,0.02206418402993541,0.03150000000000002,-8.573697307667771e-14,0.022064184029849672
0.7937500000000001,0.7517499999999999,0.12843930896132533,0.1686916049123044,-0.2658656558588909,0.022116850263599625,0.03175000000000002,-8.62990234828942e-14,0.022116850263513323
0.8,0.752,0.12853169548885462,0.16904759014793216,-0.26556566909751367,0.022166837024977282,0.03200000000000002,-8.674311269274426e-14,0.022166837024890536
0.80625,0.75225,0.12862133207218843,0.16940266704051296,-0.26526837223385213,0.022214133888639173,0.03225000000000002,-8.710393517574744e-14,0.02221413388855207
0.8125,0.7525,0.12870821007196628,0.16975685571874435,-0.2649737754366185,0.022258730685873224,0.03250000000000002,-8.750639102217406e-14,0.022258730685785717
0.8187500000000001,0.75275,0.12879232111470573,0.17011017586719204,-0.26468188861691333,0.022300617505578886,0.03275000000000002,-8.801293027715928e-14,0.022300617505490873
0.8250000000000001,0.753,0.12887365709360943,0.17046264673743122,-0.2643927214273507,0.02233978469514199,0.03300000000000002,-8.849171395652888e-14,0.022339784695053495
0.83125,0.75325,0.12895221016934644,0.17081428715879007,-0.26410628326120306,0.022376222861290034,0.03325000000000002,-8.88872309090516e-14,0.022376222861201146
0.8375,0.7535,0.1290279727708078,0.1711651155487128,-0.2638225832515656,0.022409922870927877,0.03350000000000002,-8.92758089676704e-14,0.0224099228708386
0.84375,0.7537499999999999,0.12910093759583632,0.17151514992275943,-0.2635416302705402,0.022440875851953805,0.03375000000000002,-8.977540932875172e-14,0.02244087585186403
0.8500000000000001,0.754,0.1291710976119303,0.17186440790425725,-0.26326343292843846,0.02246907319405592,0.03400000000000002,-9.017092628127443e-14,0.022469073193965745
0.8562500000000001,0.75425,0.12923844605692136,0.17221290673361891,-0.26298799957300584,0.022494506549488823,0.034250000000000023,-9.046235982523854e-14,0.022494506549398365
0.8625,0.7545,0.12930297643962618,0.17256066327734135,-0.2627153382886646,0.022517167833830575,0.034500000000000024,-9.098971576193549e-14,0.02251716783373959
