time,amplitude,temperature,total_energy,vacuum_energy,excitation_energy,converted_heat,energy_residual
3.05625,0.8115472746698595,0.28967095716671304,-0.3093819818865873,-0.46683036771113623,0.15744838582454895,0.0790650263968716,5.1146309409944024e-12
3.0749999999999997,0.8122975510751902,0.289919155237745,-0.30938198188658056,-0.46708420783745247,0.15770222595087194,0.07921513748560623,5.121347790293385e-12
3.09375,0.8130430688759663,0.2901652106686345,-0.3093819818865739,-0.4673355546768872,0.1579535727903133,0.07936335046349546,5.1280091284411355e-12
3.1125,0.8137838564289711,0.2904091444479692,-0.3093819818865674,-0.46758443359030405,0.15820245170373662,0.07950968861074846,5.134503933135193e-12
3.13125,0.8145199419446855,0.29065097732352807,-0.309381981886561,-0.4678308696889932,0.15844888780243216,0.07965417493552325,5.140887715526787e-12
3.15,0.8152513534877606,0.290890729805672,-0.30938198188655464,-0.46807488783675216,0.15869290595019755,0.07979683217685618,5.147271497918382e-12
3.1687499999999997,0.8159781189774918,0.29112842217067286,-0.30938198188654836,-0.4683165126519588,0.15893453076541042,0.07993768280756443,5.153544258007514e-12
3.1875,0.8167002661882955,0.29136407446398144,-0.3093819818865422,-0.46855576850963543,0.15917378662309323,0.08007674903712175,5.159705995794184e-12
3.20625,0.8174178227501875,0.29159770650343664,-0.3093819818865361,-0.4687926795435058,0.15941069765696966,0.0802140528145077,5.165812222429622e-12
3.225,0.8181308161492639,0.29182933788241633,-0.30938198188653004,-0.46902726964804264,0.1596452877615126,0.08034961583103033,5.171862937913829e-12
3.24375,0.8188392737281841,0.292058987972933,-0.3093819818865241,-0.46925956248050776,0.15987758059398363,0.08048345952312268,5.177802631095574e-12
3.2624999999999997,0.8195432226866558,0.2922866759286733,-0.30938198188651833,-0.4694895814629817,0.16010759957646337,0.0806156050751132,5.183575790823625e-12
3.28125,0.8202426900819213,0.2925124206879847,-0.3093819818865126,-0.4697173497843857,0.16033536789787306,0.08074607342197014,5.189293439400444e-12
3.3,0.8209377028292466,0.29273624097680906,-0.309381981886507,-0.4699428904024937,0.16056090851598673,0.0808748852520202,5.194900065674801e-12
3.31875,0.8216282877024113,0.2929581553115652,-0.30938198188650134,-0.4701662260459353,0.1607842441594339,0.0810020610096416,5.2005622031003895e-12
3.3375,0.822314471334201,0.293178182001982,-0.3093819818864958,-0.47038737921618906,0.16100539732969324,0.08112762089793159,5.206113318223515e-12
3.3562499999999997,0.8229962802169011,0.29339633915388114,-0.30938198188649035,-0.47060637218956614,0.16122439030307578,0.08125158488134882,5.2115534110441786e-12
3.375,0.8236737407027919,0.2936126446719138,-0.309381981886485,-0.47082322701918383,0.16144124513269875,0.08137397268833042,5.216882481562379e-12
3.39375,0.8243468790046455,0.2938271162622491,-0.3093819818864797,-0.47103796553692906,0.16165598365044936,0.08149480381388431,5.22221155208058e-12
3.4125,0.8250157211962246,0.2940397714352178,-0.3093819818864745,-0.4712506093554125,0.16186862746893804,0.08161409752215654,5.227429600296318e-12
3.43125,0.8256802932127814,0.2942506275079109,-0.30938198188646937,-0.4714611798699114,0.162079197983442,0.0817318728489741,5.232536626209594e-12
3.4499999999999997,0.8263406208515597,0.29445970160673485,-0.30938198188646426,-0.4716696982603023,0.16228771637383804,0.08184814860436326,5.23764365212287e-12
3.46875,0.8269967297722967,0.2946670106699236,-0.3093819818864593,-0.47187618549298405,0.16249420360652472,0.08196294337504366,5.242584144582452e-12
3.4875,0.8276486454977269,0.2948725714500096,-0.3093819818864544,-0.4720806623227886,0.1626986804363343,0.08207627552689818,5.247524637042034e-12
3.50625,0.828296393414087,0.2950764005162529,-0.3093819818864495,-0.47228314929488263,0.16290116740843316,0.08218816320741895,5.252409618350384e-12
3.525,0.8289399987716218,0.2952785142570313,-0.3093819818864447,-0.47248366674665726,0.16310168486021256,0.08229862434812951,5.2571835773562725e-12
3.5437499999999997,0.8295794866850915,0.2954789288821908,-0.30938198188643995,-0.4726822348096074,0.1633002529231675,0.08240767666698343,5.261957536362161e-12
3.5625,0.8302148821342797,0.29567766042535776,-0.3093819818864353,-0.4728788734111999,0.1634968915247646,0.08251533767073939,5.266620473065586e-12
3.58125,0.8308462099645026,0.29587472474621385,-0.30938198188643073,-0.4730736022767302,0.16369162039029947,0.08262162465731306,5.2711723874665495e-12
3.5999999999999996,0.831473494887119,0.2960701375327338,-0.3093819818864262,-0.4732664409311684,0.16388445904474222,0.0827265547181058,5.275724301867513e-12
3.61875,0.8320967614800411,0.29626391430338805,-0.30938198188642163,-0.4734574087009936,0.164075426814572,0.08283014474031053,5.280276216268476e-12
3.6374999999999997,0.8327160341882468,0.29645607040930944,-0.3093819818864172,-0.47364652471601754,0.16426454282960035,0.08293241140919466,5.284717108366976e-12
