t_s,Ib_A,Is_A,vc_V,Vload_V,Vnode_V,Vdev_V,Ucircuit_J,Vload_simple_V
1.500000000000000249e-10,2.000000000000000164e-05,2.000000000000000164e-05,-3.252606517456513182e-21,0.000000000000000000e+00,-3.252606517456513182e-21,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
1.550000000000000076e-10,2.000000000000000164e-05,2.000000000000000164e-05,-3.361026734705063721e-21,0.000000000000000000e+00,-3.361026734705063721e-21,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
1.600000000000000162e-10,2.000000000000000164e-05,2.000000000000000164e-05,-3.469446951953614261e-21,0.000000000000000000e+00,-3.469446951953614261e-21,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
1.650000000000000248e-10,2.000000000000000164e-05,2.000000000000000164e-05,-3.577867169202164801e-21,0.000000000000000000e+00,-3.577867169202164801e-21,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
1.700000000000000075e-10,2.000000000000000164e-05,2.000000000000000164e-05,-3.686287386450715340e-21,0.000000000000000000e+00,-3.686287386450715340e-21,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
1.750000000000000161e-10,2.000000000000000164e-05,2.000000000000000164e-05,-3.794707603699265880e-21,0.000000000000000000e+00,-3.794707603699265880e-21,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
1.800000000000000247e-10,2.000000000000000164e-05,2.000000000000000164e-05,-3.903127820947816420e-21,0.000000000000000000e+00,-3.903127820947816420e-21,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
1.850000000000000074e-10,2.000000000000000164e-05,2.000000000000000164e-05,-4.011548038196366207e-21,0.000000000000000000e+00,-4.011548038196366207e-21,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
1.900000000000000160e-10,2.000000000000000164e-05,2.000000000000000164e-05,-4.119968255444916747e-21,0.000000000000000000e+00,-4.119968255444916747e-21,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
1.950000000000000246e-10,2.000000000000000164e-05,2.000000000000000164e-05,-4.228388472693467287e-21,0.000000000000000000e+00,-4.228388472693467287e-21,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
2.000000000000000331e-10,2.000000000000000164e-05,2.000000000000000164e-05,-4.336808689942017826e-21,0.000000000000000000e+00,-4.336808689942017826e-21,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
2.050000000000000159e-10,2.000000000000000164e-05,2.000000000000000164e-05,-4.445228907190568366e-21,0.000000000000000000e+00,-4.445228907190568366e-21,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
2.100000000000000245e-10,2.000000000000000164e-05,2.000000000000000164e-05,-4.553649124439118906e-21,0.000000000000000000e+00,-4.553649124439118906e-21,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
2.150000000000000330e-10,2.000000000000000164e-05,2.000000000000000164e-05,-4.662069341687669445e-21,0.000000000000000000e+00,-4.662069341687669445e-21,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
2.200000000000000158e-10,2.000000000000000164e-05,2.000000000000000164e-05,-4.770489558936219233e-21,0.000000000000000000e+00,-4.770489558936219233e-21,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
2.250000000000000244e-10,2.000000000000000164e-05,2.000000000000000164e-05,-4.878909776184769772e-21,0.000000000000000000e+00,-4.878909776184769772e-21,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
2.300000000000000329e-10,2.000000000000000164e-05,2.000000000000000164e-05,-4.987329993433320312e-21,0.000000000000000000e+00,-4.987329993433320312e-21,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
2.350000000000000157e-10,2.000000000000000164e-05,2.000000000000000164e-05,-5.095750210681870852e-21,0.000000000000000000e+00,-5.095750210681870852e-21,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
2.399999999999999984e-10,2.000000000000000164e-05,2.000000000000000164e-05,-5.204170427930421392e-21,0.000000000000000000e+00,-5.204170427930421392e-21,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
2.450000000000000328e-10,2.000000000000000164e-05,2.000000000000000164e-05,-5.312590645178971931e-21,0.000000000000000000e+00,-5.312590645178971931e-21,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
2.500000000000000156e-10,2.000000000000000164e-05,2.000000000000000164e-05,-5.421010862427522471e-21,0.000000000000000000e+00,-5.421010862427522471e-21,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
2.550000000000000500e-10,2.000000000000000164e-05,2.000000000000000164e-05,-5.529431079676073011e-21,0.000000000000000000e+00,-5.529431079676073011e-21,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
2.600000000000000327e-10,2.000000000000000164e-05,2.000000000000000164e-05,-5.637851296924623550e-21,0.000000000000000000e+00,-5.637851296924623550e-21,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
2.650000000000000155e-10,2.000000000000000164e-05,2.000000000000000164e-05,-5.746271514173173338e-21,0.000000000000000000e+00,-5.746271514173173338e-21,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
2.700000000000000499e-10,2.000000000000000164e-05,2.000000000000000164e-05,-5.854691731421723877e-21,0.000000000000000000e+00,-5.854691731421723877e-21,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
2.750000000000000326e-10,2.000000000000000164e-05,2.000000000000000164e-05,-5.963111948670274417e-21,0.000000000000000000e+00,-5.963111948670274417e-21,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
2.800000000000000154e-10,2.000000000000000164e-05,2.000000000000000164e-05,-6.071532165918824957e-21,0.000000000000000000e+00,-6.071532165918824957e-21,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
2.850000000000000498e-10,2.000000000000000164e-05,2.000000000000000164e-05,-6.179952383167375497e-21,0.000000000000000000e+00,-6.179952383167375497e-21,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
2.900000000000000325e-10,2.000000000000000164e-05,2.000000000000000164e-05,-6.288372600415926036e-21,0.000000000000000000e+00,-6.288372600415926036e-21,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
2.950000000000000153e-10,2.000000000000000164e-05,2.000000000000000164e-05,-6.396792817664476576e-21,0.000000000000000000e+00,-6.396792817664476576e-21,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
3.000000000000000497e-10,2.000000000000000164e-05,2.000000000000000164e-05,-6.505213034913026363e-21,0.000000000000000000e+00,-6.505213034913026363e-21,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
3.050000000000000324e-10,2.000000000000000164e-05,2.000000000000000164e-05,-6.613633252161576903e-21,0.000000000000000000e+00,-6.613633252161576903e-21,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
3.100000000000000152e-10,2.000000000000000164e-05,2.000000000000000164e-05,-6.722053469410127443e-21,0.000000000000000000e+00,-6.722053469410127443e-21,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
3.150000000000000496e-10,2.000000000000000164e-05,2.000000000000000164e-05,-6.830473686658677982e-21,0.000000000000000000e+00,-6.830473686658677982e-21,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
3.200000000000000323e-10,2.000000000000000164e-05,2.000000000000000164e-05,-6.938893903907228522e-21,0.000000000000000000e+00,-6.938893903907228522e-21,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
3.250000000000000151e-10,2.000000000000000164e-05,2.000000000000000164e-05,-7.047314121155779062e-21,0.000000000000000000e+00,-7.047314121155779062e-21,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
3.300000000000000495e-10,2.000000000000000164e-05,2.000000000000000164e-05,-7.155734338404329601e-21,0.000000000000000000e+00,-7.155734338404329601e-21,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
3.350000000000000322e-10,2.000000000000000164e-05,2.000000000000000164e-05,-7.264154555652880141e-21,0.000000000000000000e+00,-7.264154555652880141e-21,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
3.400000000000000150e-10,2.000000000000000164e-05,2.000000000000000164e-05,-7.372574772901430681e-21,0.000000000000000000e+00,-7.372574772901430681e-21,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
3.450000000000000494e-10,2.000000000000000164e-05,2.000000000000000164e-05,-7.480994990149981221e-21,0.000000000000000000e+00,-7.480994990149981221e-21,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
3.500000000000000321e-10,2.000000000000000164e-05,2.000000000000000164e-05,-7.589415207398531760e-21,0.000000000000000000e+00,-7.589415207398531760e-21,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
3.550000000000000149e-10,2.000000000000000164e-05,2.000000000000000164e-05,-7.697835424647082300e-21,0.000000000000000000e+00,-7.697835424647082300e-21,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
3.600000000000000493e-10,2.000000000000000164e-05,2.000000000000000164e-05,-7.806255641895632840e-21,0.000000000000000000e+00,-7.806255641895632840e-21,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
3.650000000000000320e-10,2.000000000000000164e-05,2.000000000000000164e-05,-7.914675859144181875e-21,0.000000000000000000e+00,-7.914675859144181875e-21,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
3.700000000000000148e-10,2.000000000000000164e-05,2.000000000000000164e-05,-8.023096076392732414e-21,0.000000000000000000e+00,-8.023096076392732414e-21,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
3.750000000000000492e-10,2.000000000000000164e-05,2.000000000000000164e-05,-8.131516293641282954e-21,0.000000000000000000e+00,-8.131516293641282954e-21,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
3.800000000000000319e-10,2.000000000000000164e-05,2.000000000000000164e-05,-8.239936510889833494e-21,0.000000000000000000e+00,-8.239936510889833494e-21,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
3.850000000000000147e-10,2.000000000000000164e-05,2.000000000000000164e-05,-8.348356728138384034e-21,0.000000000000000000e+00,-8.348356728138384034e-21,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
3.900000000000000491e-10,2.000000000000000164e-05,2.000000000000000164e-05,-8.456776945386934573e-21,0.000000000000000000e+00,-8.456776945386934573e-21,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
3.950000000000000318e-10,2.000000000000000164e-05,2.000000000000000164e-05,-8.565197162635485113e-21,0.000000000000000000e+00,-8.565197162635485113e-21,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
4.000000000000000663e-10,2.000000000000000164e-05,2.000000000000000164e-05,-8.673617379884035653e-21,0.000000000000000000e+00,-8.673617379884035653e-21,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
4.050000000000000490e-10,2.000000000000000164e-05,2.000000000000000164e-05,-8.782037597132586192e-21,0.000000000000000000e+00,-8.782037597132586192e-21,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
4.100000000000000317e-10,2.000000000000000164e-05,2.000000000000000164e-05,-8.890457814381136732e-21,0.000000000000000000e+00,-8.890457814381136732e-21,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
4.150000000000000662e-10,2.000000000000000164e-05,2.000000000000000164e-05,-8.998878031629687272e-21,0.000000000000000000e+00,-8.998878031629687272e-21,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
4.200000000000000489e-10,2.000000000000000164e-05,2.000000000000000164e-05,-9.107298248878237811e-21,0.000000000000000000e+00,-9.107298248878237811e-21,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
4.250000000000000316e-10,2.000000000000000164e-05,2.000000000000000164e-05,-9.215718466126788351e-21,0.000000000000000000e+00,-9.215718466126788351e-21,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
4.300000000000000661e-10,2.000000000000000164e-05,2.000000000000000164e-05,-9.324138683375338891e-21,0.000000000000000000e+00,-9.324138683375338891e-21,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
4.350000000000000488e-10,2.000000000000000164e-05,2.000000000000000164e-05,-9.432558900623889430e-21,0.000000000000000000e+00,-9.432558900623889430e-21,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
4.400000000000000315e-10,2.000000000000000164e-05,2.000000000000000164e-05,-9.540979117872438466e-21,0.000000000000000000e+00,-9.540979117872438466e-21,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
4.450000000000000660e-10,2.000000000000000164e-05,2.000000000000000164e-05,-9.649399335120989005e-21,0.000000000000000000e+00,-9.649399335120989005e-21,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
4.500000000000000487e-10,2.000000000000000164e-05,2.000000000000000164e-05,-9.757819552369539545e-21,0.000000000000000000e+00,-9.757819552369539545e-21,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
4.550000000000000314e-10,2.000000000000000164e-05,2.000000000000000164e-05,-9.866239769618090085e-21,0.000000000000000000e+00,-9.866239769618090085e-21,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
4.600000000000000659e-10,2.000000000000000164e-05,2.000000000000000164e-05,-9.974659986866640624e-21,0.000000000000000000e+00,-9.974659986866640624e-21,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
4.650000000000000486e-10,2.000000000000000164e-05,2.000000000000000164e-05,-1.008308020411519116e-20,0.000000000000000000e+00,-1.008308020411519116e-20,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
4.700000000000000313e-10,2.000000000000000164e-05,2.000000000000000164e-05,-1.019150042136374170e-20,0.000000000000000000e+00,-1.019150042136374170e-20,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
4.750000000000000141e-10,2.000000000000000164e-05,2.000000000000000164e-05,-1.029992063861229224e-20,0.000000000000000000e+00,-1.029992063861229224e-20,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
4.799999999999999968e-10,2.000000000000000164e-05,2.000000000000000164e-05,-1.040834085586084278e-20,0.000000000000000000e+00,-1.040834085586084278e-20,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
4.850000000000000829e-10,2.000000000000000164e-05,2.000000000000000164e-05,-1.051676107310939332e-20,0.000000000000000000e+00,-1.051676107310939332e-20,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
4.900000000000000657e-10,2.000000000000000164e-05,2.000000000000000164e-05,-1.062518129035794386e-20,0.000000000000000000e+00,-1.062518129035794386e-20,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
4.950000000000000484e-10,2.000000000000000164e-05,2.000000000000000164e-05,-1.073360150760649440e-20,0.000000000000000000e+00,-1.073360150760649440e-20,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
5.000000000000000311e-10,2.000000000000000164e-05,2.000000000000000164e-05,-1.084202172485504494e-20,0.000000000000000000e+00,-1.084202172485504494e-20,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
5.050000000000000139e-10,2.000000000000000164e-05,2.000000000000000164e-05,-1.095044194210359548e-20,0.000000000000000000e+00,-1.095044194210359548e-20,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
5.100000000000001000e-10,2.000000000000000164e-05,2.000000000000000164e-05,-1.105886215935214602e-20,0.000000000000000000e+00,-1.105886215935214602e-20,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
5.150000000000000827e-10,2.000000000000000164e-05,2.000000000000000164e-05,-1.116728237660069656e-20,0.000000000000000000e+00,-1.116728237660069656e-20,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
5.200000000000000655e-10,2.000000000000000164e-05,2.000000000000000164e-05,-1.127570259384924710e-20,0.000000000000000000e+00,-1.127570259384924710e-20,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
5.250000000000000482e-10,2.000000000000000164e-05,2.000000000000000164e-05,-1.138412281109779614e-20,0.000000000000000000e+00,-1.138412281109779614e-20,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
5.300000000000000309e-10,2.000000000000000164e-05,2.000000000000000164e-05,-1.149254302834634668e-20,0.000000000000000000e+00,-1.149254302834634668e-20,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
5.350000000000000137e-10,2.000000000000000164e-05,2.000000000000000164e-05,-1.160096324559489722e-20,0.000000000000000000e+00,-1.160096324559489722e-20,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
5.400000000000000998e-10,2.000000000000000164e-05,2.000000000000000164e-05,-1.170938346284344775e-20,0.000000000000000000e+00,-1.170938346284344775e-20,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
5.450000000000000825e-10,2.000000000000000164e-05,2.000000000000000164e-05,-1.181780368009199829e-20,0.000000000000000000e+00,-1.181780368009199829e-20,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
5.500000000000000653e-10,2.000000000000000164e-05,2.000000000000000164e-05,-1.192622389734054883e-20,0.000000000000000000e+00,-1.192622389734054883e-20,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
5.550000000000000480e-10,2.000000000000000164e-05,2.000000000000000164e-05,-1.203464411458909937e-20,0.000000000000000000e+00,-1.203464411458909937e-20,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
5.600000000000000307e-10,2.000000000000000164e-05,2.000000000000000164e-05,-1.214306433183764991e-20,0.000000000000000000e+00,-1.214306433183764991e-20,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
5.650000000000000135e-10,2.000000000000000164e-05,2.000000000000000164e-05,-1.225148454908620045e-20,0.000000000000000000e+00,-1.225148454908620045e-20,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
5.700000000000000996e-10,2.000000000000000164e-05,2.000000000000000164e-05,-1.235990476633475099e-20,0.000000000000000000e+00,-1.235990476633475099e-20,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
5.750000000000000823e-10,2.000000000000000164e-05,2.000000000000000164e-05,-1.246832498358330153e-20,0.000000000000000000e+00,-1.246832498358330153e-20,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
5.800000000000000651e-10,2.000000000000000164e-05,2.000000000000000164e-05,-1.257674520083185207e-20,0.000000000000000000e+00,-1.257674520083185207e-20,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
5.850000000000000478e-10,2.000000000000000164e-05,2.000000000000000164e-05,-1.268516541808040261e-20,0.000000000000000000e+00,-1.268516541808040261e-20,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
5.900000000000000305e-10,2.000000000000000164e-05,2.000000000000000164e-05,-1.279358563532895315e-20,0.000000000000000000e+00,-1.279358563532895315e-20,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
5.950000000000000133e-10,2.000000000000000164e-05,2.000000000000000164e-05,-1.290200585257750369e-20,0.000000000000000000e+00,-1.290200585257750369e-20,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
6.000000000000000994e-10,2.000000000000000164e-05,2.000000000000000164e-05,-1.301042606982605273e-20,0.000000000000000000e+00,-1.301042606982605273e-20,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
6.050000000000000821e-10,2.000000000000000164e-05,2.000000000000000164e-05,-1.311884628707460327e-20,0.000000000000000000e+00,-1.311884628707460327e-20,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
6.100000000000000649e-10,2.000000000000000164e-05,2.000000000000000164e-05,-1.322726650432315381e-20,0.000000000000000000e+00,-1.322726650432315381e-20,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
6.150000000000000476e-10,2.000000000000000164e-05,2.000000000000000164e-05,-1.333568672157170435e-20,0.000000000000000000e+00,-1.333568672157170435e-20,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
6.200000000000000303e-10,2.000000000000000164e-05,2.000000000000000164e-05,-1.344410693882025489e-20,0.000000000000000000e+00,-1.344410693882025489e-20,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
6.250000000000000131e-10,2.000000000000000164e-05,2.000000000000000164e-05,-1.355252715606880543e-20,0.000000000000000000e+00,-1.355252715606880543e-20,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
6.300000000000000992e-10,2.000000000000000164e-05,2.000000000000000164e-05,-1.366094737331735596e-20,0.000000000000000000e+00,-1.366094737331735596e-20,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
6.350000000000000819e-10,2.000000000000000164e-05,2.000000000000000164e-05,-1.376936759056590650e-20,0.000000000000000000e+00,-1.376936759056590650e-20,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
6.400000000000000647e-10,2.000000000000000164e-05,2.000000000000000164e-05,-1.387778780781445704e-20,0.000000000000000000e+00,-1.387778780781445704e-20,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
6.450000000000000474e-10,2.000000000000000164e-05,2.000000000000000164e-05,-1.398620802506300758e-20,0.000000000000000000e+00,-1.398620802506300758e-20,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
6.500000000000000301e-10,2.000000000000000164e-05,2.000000000000000164e-05,-1.409462824231155812e-20,0.000000000000000000e+00,-1.409462824231155812e-20,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
6.550000000000001163e-10,2.000000000000000164e-05,2.000000000000000164e-05,-1.420304845956010866e-20,0.000000000000000000e+00,-1.420304845956010866e-20,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
6.600000000000000990e-10,2.000000000000000164e-05,2.000000000000000164e-05,-1.431146867680865920e-20,0.000000000000000000e+00,-1.431146867680865920e-20,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
6.650000000000000817e-10,2.000000000000000164e-05,2.000000000000000164e-05,-1.441988889405720974e-20,0.000000000000000000e+00,-1.441988889405720974e-20,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
6.700000000000000645e-10,2.000000000000000164e-05,2.000000000000000164e-05,-1.452830911130576028e-20,0.000000000000000000e+00,-1.452830911130576028e-20,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
6.750000000000000472e-10,2.000000000000000164e-05,2.000000000000000164e-05,-1.463672932855431082e-20,0.000000000000000000e+00,-1.463672932855431082e-20,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
6.800000000000000299e-10,2.000000000000000164e-05,2.000000000000000164e-05,-1.474514954580286136e-20,0.000000000000000000e+00,-1.474514954580286136e-20,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
6.850000000000001161e-10,2.000000000000000164e-05,2.000000000000000164e-05,-1.485356976305141190e-20,0.000000000000000000e+00,-1.485356976305141190e-20,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
6.900000000000000988e-10,2.000000000000000164e-05,2.000000000000000164e-05,-1.496198998029996244e-20,0.000000000000000000e+00,-1.496198998029996244e-20,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
6.950000000000000815e-10,2.000000000000000164e-05,2.000000000000000164e-05,-1.507041019754851298e-20,0.000000000000000000e+00,-1.507041019754851298e-20,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
7.000000000000000643e-10,2.000000000000000164e-05,2.000000000000000164e-05,-1.517883041479706352e-20,0.000000000000000000e+00,-1.517883041479706352e-20,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
7.050000000000000470e-10,2.000000000000000164e-05,2.000000000000000164e-05,-1.528725063204561406e-20,0.000000000000000000e+00,-1.528725063204561406e-20,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
7.100000000000000297e-10,2.000000000000000164e-05,2.000000000000000164e-05,-1.539567084929416460e-20,0.000000000000000000e+00,-1.539567084929416460e-20,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
7.150000000000001159e-10,2.000000000000000164e-05,2.000000000000000164e-05,-1.550409106654271514e-20,0.000000000000000000e+00,-1.550409106654271514e-20,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
7.200000000000000986e-10,2.000000000000000164e-05,2.000000000000000164e-05,-1.561251128379126568e-20,0.000000000000000000e+00,-1.561251128379126568e-20,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
7.250000000000000813e-10,2.000000000000000164e-05,2.000000000000000164e-05,-1.572093150103981321e-20,0.000000000000000000e+00,-1.572093150103981321e-20,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
7.300000000000000641e-10,2.000000000000000164e-05,2.000000000000000164e-05,-1.582935171828836375e-20,0.000000000000000000e+00,-1.582935171828836375e-20,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
7.350000000000000468e-10,2.000000000000000164e-05,2.000000000000000164e-05,-1.593777193553691429e-20,0.000000000000000000e+00,-1.593777193553691429e-20,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
7.400000000000000295e-10,2.000000000000000164e-05,2.000000000000000164e-05,-1.604619215278546483e-20,0.000000000000000000e+00,-1.604619215278546483e-20,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
7.450000000000001157e-10,2.000000000000000164e-05,2.000000000000000164e-05,-1.615461237003401537e-20,0.000000000000000000e+00,-1.615461237003401537e-20,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
7.500000000000000984e-10,2.000000000000000164e-05,2.000000000000000164e-05,-1.626303258728256591e-20,0.000000000000000000e+00,-1.626303258728256591e-20,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
7.550000000000000811e-10,2.000000000000000164e-05,2.000000000000000164e-05,-1.637145280453111645e-20,0.000000000000000000e+00,-1.637145280453111645e-20,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
7.600000000000000639e-10,2.000000000000000164e-05,2.000000000000000164e-05,-1.647987302177966699e-20,0.000000000000000000e+00,-1.647987302177966699e-20,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
7.650000000000000466e-10,2.000000000000000164e-05,2.000000000000000164e-05,-1.658829323902821753e-20,0.000000000000000000e+00,-1.658829323902821753e-20,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
7.700000000000000293e-10,2.000000000000000164e-05,2.000000000000000164e-05,-1.669671345627676807e-20,0.000000000000000000e+00,-1.669671345627676807e-20,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
7.750000000000001155e-10,2.000000000000000164e-05,2.000000000000000164e-05,-1.680513367352531861e-20,0.000000000000000000e+00,-1.680513367352531861e-20,0.000000000000000000e+00,2.020000000000000283e-16,0.000000000000000000e+00
