t_over_tau0,t_ps,a_over_kBTc,TE_over_Tc,energy_total,force,QDelta,u_qp
99.28571428571429,34.42892169638537,1.6615577206950216,0.5223350818808036,-1.1321062287776789,1.2977226138133346e-07,2.713157981494589e-15,0.41326099402502137
100.0,34.67661178053203,1.6615577305653333,0.5223350840208855,-1.1321062287776895,1.4850815313605104e-07,3.553136817678489e-15,0.413260995985106
100.71428571428572,34.92430186467869,1.6615577314543424,0.5223350842136408,-1.1321062287776897,1.501956767291368e-07,3.634345409038803e-15,0.41326099616164985
101.42857142857143,35.171991948825344,1.661557724734032,0.5223350827565431,-1.1321062287776809,1.3743913918062844e-07,3.043211873685636e-15,0.4132609948271062
102.14285714285714,35.419682032972,1.6615577131695267,0.5223350802491263,-1.1321062287776662,1.1548731845834048e-07,2.1487205275639473e-15,0.4132609925305837
102.85714285714286,35.66737211711866,1.6615577003446473,0.5223350774684352,-1.1321062287776507,9.114304749813229e-08,1.338315261925502e-15,0.41326098998377087
103.57142857142857,35.915062201265314,1.6615576901767852,0.5223350752638385,-1.1321062287776384,7.184234435131387e-08,8.315192954418183e-16,0.41326098796459787
104.28571428571429,36.162752285411976,1.6615576865156934,0.5223350744700399,-1.1321062287776353,6.489283482791208e-08,6.784296712046234e-16,0.4132609872375631
105.0,36.41044236955863,1.661557692820791,0.5223350758371108,-1.1321062287776456,7.686121183958505e-08,9.517563758229992e-16,0.41326098848965087
105.71428571428572,36.65813245370529,1.6615577119115792,0.5223350799763757,-1.1321062287776722,1.130994713716138e-07,2.0607840680828053e-15,0.41326099228076835
106.42857142857143,36.90582253785195,1.661557745785767,0.5223350873209781,-1.1321062287777162,1.7739967828056535e-07,5.070105436463626e-15,0.41326099900762836
107.14285714285714,37.1535126219986,1.6615577954997032,0.5223350980999553,-1.132106228777776,2.717670028185015e-07,1.1898844262024422e-14,0.4132610088800044
107.85714285714286,37.40120270614526,1.6615578611057125,0.5223351123246526,-1.1321062287778465,3.96300771310365e-07,2.530236754863571e-14,0.4132610219082875
108.57142857142857,37.64889279029192,1.6615579416409336,0.5223351297863024,-1.1321062287779218,5.491732775475544e-07,4.8588121738458873e-14,0.41326103790126945
109.28571428571429,37.89658287443858,1.6615580351622579,0.5223351500635995,-1.1321062287779926,7.266961034868569e-07,8.507794134995608e-14,0.41326105647308053
110.0,38.14427295858523,1.6615581388219633,0.522335172539101,-1.132106228778051,9.234636868249435e-07,1.3738867821468258e-13,0.4132610770582097
110.71428571428572,38.39196304273189,1.6615582489786442,0.522335196423277,-1.132106228778091,1.1325638889225775e-06,2.066506193907804e-13,0.4132610989335329
111.42857142857143,38.63965312687855,1.6615583613380327,0.5223352207850441,-1.1321062287781067,1.345845301259363e-06,2.918109375918291e-13,0.4132611212462789
112.14285714285714,38.887343211025204,1.66155847111831,0.5223352445876083,-1.1321062287780994,1.5542310404514925e-06,3.891727539414121e-13,0.413261143046856
112.85714285714286,39.135033295171866,1.661558573234506,0.522335266728446,-1.132106228778071,1.7480687767579273e-06,4.922982517342743e-13,0.41326116332547197
113.57142857142857,39.38272337931852,1.6615586624965821,0.5223352860822531,-1.1321062287780292,1.9175067356158593e-06,5.923590808301866e-13,0.4132611810514696
114.28571428571429,39.630413463465175,1.6615587338157978,0.5223353015456885,-1.132106228777984,2.0528854261514518e-06,6.789544999860956e-13,0.4132611952143074
115.0,39.878103547611836,1.6615587824139573,0.522335312082744,-1.132106228777947,2.1451348344858623e-06,7.41345122169747e-13,0.4132612048651136
115.71428571428572,40.12579363175849,1.6615588040301332,0.5223353167695648,-1.132106228777928,2.186166830925318e-06,7.69977160918466e-13,0.41326120915773695
116.42857142857143,40.373483715905145,1.6615587951194666,0.5223353148375546,-1.1321062287779322,2.169252534323096e-06,7.581086806746522e-13,0.4132612073882262
117.14285714285714,40.62117380005181,1.6615587530386384,0.5223353057135889,-1.1321062287779609,2.089374376706976e-06,7.033051134190188e-13,0.4132611990316609
117.85714285714286,40.86886388419846,1.6615586762126127,0.5223352890561681,-1.1321062287780073,1.9435426168723513e-06,6.085543751070009e-13,0.41326118377526466
118.57142857142857,41.11655396834512,1.6615585642772468,0.5223352647863388,-1.1321062287780552,1.731066046645191e-06,4.827680708838963e-13,0.41326116154672476
119.28571428571429,41.36424405249178,1.6615584181923688,0.5223352331122109,-1.1321062287780834,1.4537666325475929e-06,3.404871049732883e-13,0.4132611325366473
120.0,41.61193413663843,1.6615582403199154,0.522335194545899,-1.1321062287780639,1.1161278372084915e-06,2.0069621006811457e-13,0.4132610972140749
120.71428571428572,41.85962422078509,1.6615580344617338,0.5223351499117199,-1.1321062287779675,7.253663736883631e-07,8.476687001223483e-14,0.4132610563339925
121.42857142857143,42.10731430493175,1.6615578058516387,0.5223351003444692,-1.1321062287777666,2.914171249868147e-07,1.3681744262616748e-14,0.41326101093575085
122.14285714285714,42.35500438907841,1.6615575610963282,0.5223350472766113,-1.1321062287774422,-1.7317901435109917e-07,4.831721331114372e-15,0.4132609623313329
122.85714285714286,42.602694473225064,1.6615573080597517,0.5223349924132078,-1.1321062287769876,-6.534946326852697e-07,6.880110662478373e-14,0.41326091208239074
123.57142857142857,42.85038455737172,1.6615570556855277,0.5223349376934147,-1.1321062287764139,-1.1325528944672314e-06,2.0664665735848346e-13,0.4132608619649815
124.28571428571429,43.09807464151838,1.6615568137520131,0.5223348852373758,-1.132106228775751,-1.5917924684472062e-06,4.082106286944508e-13,0.41326081392092756
125.0,43.345764725665035,1.661556592554617,0.5223348372773424,-1.132106228775049,-2.011670564155965e-06,6.519663171408548e-13,0.41326076999472894
125.71428571428572,43.593454809811696,1.661556402509958,0.5223347960718469,-1.1321062287743715,-2.3724143194403524e-06,9.067603616651252e-13,0.41326073225495624
126.42857142857143,43.84114489395835,1.661556253676464,0.522334763801758,-1.1321062287737949,-2.6549307988454895e-06,1.1355803737709412e-12,0.4132607026990488
127.14285714285714,44.088834978105005,1.6615561551860105,0.5223347424470502,-1.1321062287733916,-2.8418858545598003e-06,1.3011421207631361e-12,0.4132606831404479
127.85714285714286,44.33652506225167,1.6615561145811955,0.5223347336431103,-1.132106228773222,-2.9189621082725825e-06,1.3726771164941677e-12,0.41326067507699027
128.57142857142858,44.58421514639833,1.6615561370528475,0.5223347385154142,-1.1321062287733221,-2.8763063137926537e-06,1.3328514422716503e-12,0.41326067953949
129.28571428571428,44.831905230544976,1.661556224572369,0.5223347574914015,-1.1321062287736912,-2.7101763397652245e-06,1.1833318892948344e-12,0.4132606969194355
130.0,45.07959531469164,1.6615563749135032,0.5223347900883747,-1.132106228774289,-2.424798057842903e-06,9.472456228192687e-13,0.413260726774729
130.71428571428572,45.3272853988383,1.6615565805581338,0.5223348346762554,-1.132106228775035,-2.0344423627416397e-06,6.668101760607188e-13,0.41326076761239605
