nu_THz,alpha2F,phdos_as_supplied,cumulative_modes
1.890945000000000098e+00,4.536032000000000144e-05,2.942271000000000209e-03,1.432967115127105600e-03
1.891790000000000083e+00,4.424142000000000103e-05,2.946728999999999928e-03,1.435455217627105550e-03
1.893429999999999946e+00,4.206859999999999902e-05,2.955399999999999954e-03,1.440294963407105127e-03
1.895070000000000032e+00,3.989578999999999771e-05,2.964084000000000076e-03,1.445148940287105388e-03
1.896709999999999896e+00,3.772297000000000248e-05,2.972782000000000202e-03,1.450017170407104936e-03
1.898349999999999982e+00,3.555016000000000117e-05,2.981492999999999990e-03,1.454899675907105191e-03
1.899990000000000068e+00,3.337733999999999916e-05,2.990218000000000216e-03,1.459796478927105406e-03
1.900949999999999918e+00,3.210481999999999935e-05,2.995335000000000011e-03,1.462669544367104987e-03
1.901629999999999932e+00,3.143795999999999673e-05,2.998956000000000104e-03,1.464707603307105000e-03
1.903270000000000017e+00,2.982851999999999880e-05,3.007707000000000089e-03,1.469633066967105176e-03
1.904910000000000103e+00,2.821907000000000018e-05,3.016472000000000077e-03,1.474572893747105352e-03
1.906549999999999967e+00,2.660962999999999886e-05,3.025250000000000161e-03,1.479527105787105000e-03
1.908190000000000053e+00,2.500019000000000094e-05,3.034041999999999815e-03,1.484495725227105321e-03
1.909820000000000073e+00,2.340056000000000148e-05,3.042847000000000000e-03,1.489448389762105390e-03
1.910954999999999959e+00,2.228623999999999959e-05,3.048952000000000172e-03,1.492905485694605077e-03
1.911459999999999937e+00,2.192853000000000060e-05,3.051664999999999846e-03,1.494445891487104902e-03
1.913100000000000023e+00,2.076577000000000159e-05,3.060497000000000131e-03,1.499457864327105160e-03
1.914740000000000109e+00,1.960299999999999849e-05,3.069342000000000077e-03,1.504484332307105387e-03
1.916379999999999972e+00,1.844023999999999948e-05,3.078201000000000027e-03,1.509525317567105051e-03
1.918020000000000058e+00,1.727748000000000047e-05,3.087073000000000074e-03,1.514580842247105355e-03
1.919659999999999922e+00,1.611471000000000076e-05,3.095958000000000217e-03,1.519650927667105019e-03
1.920960000000000001e+00,1.519267000000000069e-05,3.102788999999999894e-03,1.523680113217105309e-03
1.921300000000000008e+00,1.502361999999999932e-05,3.104571999999999887e-03,1.524735364587105233e-03
1.922940000000000094e+00,1.420706999999999949e-05,3.113172999999999895e-03,1.529833915487105586e-03
1.924579999999999957e+00,1.339051999999999966e-05,3.121791000000000062e-03,1.534946585967105056e-03
1.926220000000000043e+00,1.257396999999999982e-05,3.130425000000000048e-03,1.540073403087105237e-03
1.927859999999999907e+00,1.175741999999999999e-05,3.139077000000000100e-03,1.545214394727104784e-03
1.929499999999999993e+00,1.094085999999999946e-05,3.147745999999999877e-03,1.550369589587105058e-03
1.930965000000000042e+00,1.021119999999999974e-05,3.155508000000000011e-03,1.554986723142105180e-03
1.931140000000000079e+00,1.015253000000000019e-05,3.156431999999999814e-03,1.555539017892105212e-03
1.932779999999999943e+00,9.601122999999999860e-06,3.165134999999999910e-03,1.560722702832104862e-03
1.934409999999999963e+00,9.053080999999999458e-06,3.173855000000000166e-03,1.565888979682104843e-03
1.936050000000000049e+00,8.501677000000000696e-06,3.182592000000000147e-03,1.571101266222105219e-03
1.937689999999999912e+00,7.950273000000000241e-06,3.191345999999999853e-03,1.576327895382104811e-03
1.939329999999999998e+00,7.398868999999999786e-06,3.200117000000000152e-03,1.581568895042105094e-03
1.940970000000000084e+00,6.847463999999999938e-06,3.208905000000000177e-03,1.586824293082105377e-03
1.940970000000000084e+00,6.847300999999999885e-06,3.208907999999999899e-03,1.586824293082105377e-03
1.942609999999999948e+00,6.501514999999999703e-06,3.217709999999999928e-03,1.592094119842104834e-03
1.944250000000000034e+00,6.155626999999999670e-06,3.226531999999999838e-03,1.597378398282105205e-03
1.945889999999999898e+00,5.809738000000000245e-06,3.235370999999999907e-03,1.602677158742104799e-03
1.947529999999999983e+00,5.463850000000000212e-06,3.244227000000000135e-03,1.607990429102105091e-03
1.949170000000000069e+00,5.117960999999999939e-06,3.253100999999999996e-03,1.613318238062105272e-03
1.950809999999999933e+00,4.772072999999999906e-06,3.261991000000000109e-03,1.618660613502104868e-03
1.950974999999999904e+00,4.737169999999999742e-06,3.262890000000000061e-03,1.619198916184604823e-03
1.952450000000000019e+00,4.578519999999999999e-06,3.270898999999999855e-03,1.624017585572105297e-03
1.954090000000000105e+00,4.402063999999999600e-06,3.279866000000000205e-03,1.629389212872105544e-03
1.955729999999999968e+00,4.225608000000000048e-06,3.288912000000000172e-03,1.634775610832105153e-03
1.957370000000000054e+00,4.049151999999999649e-06,3.298037000000000191e-03,1.640176909012105522e-03
1.959000000000000075e+00,3.873770999999999913e-06,3.307240999999999827e-03,1.645560210582105694e-03
1.960639999999999938e+00,3.697314999999999938e-06,3.316523999999999948e-03,1.650991697882105277e-03
1.960979999999999945e+00,3.660679999999999822e-06,3.318466999999999858e-03,1.652119646352105372e-03
1.962280000000000024e+00,3.648099000000000035e-06,3.325883999999999872e-03,1.656438474502105671e-03
1.963920000000000110e+00,3.632221000000000083e-06,3.335321999999999940e-03,1.661900663422105889e-03
1.965559999999999974e+00,3.616343999999999947e-06,3.344838000000000151e-03,1.667378394622105351e-03
1.967200000000000060e+00,3.600465999999999995e-06,3.354431000000000166e-03,1.672871795202105589e-03
1.968839999999999923e+00,3.584588000000000043e-06,3.364101999999999891e-03,1.678380992262105097e-03
1.970480000000000009e+00,3.568710000000000091e-06,3.373849999999999853e-03,1.683906112902105404e-03
1.970984999999999987e+00,3.563816000000000100e-06,3.376877999999999824e-03,1.685610671722105386e-03
1.972120000000000095e+00,3.681469000000000022e-06,3.383675000000000051e-03,1.689447285549605833e-03
1.973759999999999959e+00,3.851542999999999590e-06,3.393578999999999866e-03,1.695004633829605293e-03
1.975400000000000045e+00,4.021617999999999821e-06,3.403559000000000011e-03,1.700578286989605590e-03
1.977039999999999909e+00,4.191691999999999813e-06,3.413618000000000208e-03,1.706168372129605220e-03
1.978679999999999994e+00,4.361765999999999804e-06,3.423752999999999866e-03,1.711775016349605496e-03
1.980320000000000080e+00,4.531841000000000035e-06,3.433967000000000009e-03,1.717398346749605779e-03
1.980990000000000029e+00,4.601374000000000238e-06,3.438174000000000004e-03,1.719700513984605533e-03
1.981959999999999944e+00,4.854434000000000150e-06,3.444257999999999955e-03,1.723038493504605324e-03
1.983589999999999964e+00,5.279897000000000179e-06,3.454626000000000138e-03,1.728661083964605494e-03
1.985230000000000050e+00,5.707969999999999833e-06,3.465072000000000031e-03,1.734335236324605761e-03
1.986869999999999914e+00,6.136043000000000333e-06,3.475307999999999869e-03,1.740026347924605345e-03
1.988510000000000000e+00,6.564115999999999987e-06,3.485211000000000212e-03,1.745733973504605668e-03
1.990150000000000086e+00,6.992188999999999641e-06,3.495148999999999912e-03,1.751457868704605963e-03
1.990995000000000070e+00,7.212880999999999695e-06,3.500290000000000085e-03,1.754413441682105843e-03
1.991789999999999949e+00,7.612691000000000362e-06,3.505121999999999838e-03,1.757198092952105394e-03
1.993430000000000035e+00,8.437971999999999584e-06,3.515129999999999991e-03,1.762954699592105771e-03
1.995069999999999899e+00,9.263252999999999654e-06,3.525172999999999935e-03,1.768727748052105388e-03
1.996709999999999985e+00,1.008853000000000046e-05,3.535251000000000105e-03,1.774517295732105666e-03
1.998350000000000071e+00,1.091382000000000014e-05,3.545364000000000067e-03,1.780323400032106070e-03
1.999989999999999934e+00,1.173910000000000082e-05,3.555513000000000163e-03,1.786146119172105518e-03
2.001001000000000030e+00,1.224759999999999942e-05,3.561786999999999852e-03,1.789743914322105764e-03
2.001630000000000020e+00,1.280820000000000046e-05,3.565696000000000143e-03,1.791985507725605761e-03
2.003270000000000106e+00,1.426869999999999944e-05,3.575914999999999823e-03,1.797841628745606036e-03
2.004910000000000192e+00,1.572919999999999841e-05,3.586167999999999821e-03,1.803714536805606358e-03
2.006549999999999834e+00,1.718969999999999908e-05,3.596456999999999952e-03,1.809604289305605110e-03
2.008179999999999854e+00,1.864128999999999987e-05,3.606780999999999876e-03,1.815474928275605119e-03
2.009819999999999940e+00,2.010179000000000054e-05,3.617140000000000025e-03,1.821398543495605406e-03
2.011006000000000071e+00,2.115754000000000140e-05,3.624654000000000157e-03,1.825692927337605864e-03
2.011460000000000026e+00,2.184450000000000066e-05,3.627533999999999967e-03,1.827339174013605698e-03
2.013100000000000112e+00,2.432330999999999870e-05,3.637964000000000041e-03,1.833296882373605923e-03
2.014740000000000197e+00,2.680212000000000013e-05,3.648428000000000001e-03,1.839271723813606235e-03
2.016379999999999839e+00,2.928093999999999887e-05,3.658928000000000094e-03,1.845263755733605017e-03
2.018019999999999925e+00,3.175974999999999691e-05,3.669462000000000071e-03,1.851273035533605423e-03
2.019660000000000011e+00,3.423856999999999904e-05,3.680032000000000181e-03,1.857299620613605835e-03
2.021011000000000113e+00,3.627981999999999919e-05,3.688765000000000099e-03,1.862277242987106203e-03
2.021300000000000097e+00,3.700176999999999996e-05,3.690637000000000084e-03,1.863343566576106071e-03
2.022940000000000182e+00,4.109163000000000014e-05,3.701277000000000213e-03,1.869404936056106399e-03
2.024579999999999824e+00,4.518149000000000031e-05,3.711952000000000133e-03,1.875483783836105018e-03
2.026219999999999910e+00,4.927135000000000049e-05,3.722661999999999846e-03,1.881580167316105300e-03
2.027859999999999996e+00,5.336121000000000066e-05,3.733405999999999877e-03,1.887694143076105524e-03
2.029500000000000082e+00,5.745107000000000084e-05,3.744183999999999794e-03,1.893825766876105826e-03
2.031016000000000155e+00,6.123047000000000060e-05,3.754173999999999879e-03,1.899509522240106158e-03
2.031140000000000168e+00,6.173064999999999824e-05,3.754995000000000121e-03,1.899975090718106132e-03
2.032779999999999809e+00,6.831976000000000672e-05,3.765838000000000085e-03,1.906142173778104746e-03
2.034409999999999830e+00,7.486868999999999621e-05,3.776714999999999933e-03,1.912289354473104908e-03
2.036049999999999915e+00,8.145781000000000538e-05,3.787625000000000193e-03,1.918492113273105246e-03
2.037690000000000001e+00,8.804692000000000031e-05,3.798567000000000089e-03,1.924712790713105533e-03
2.039330000000000087e+00,9.463602999999999523e-05,3.809542999999999870e-03,1.930951440913105917e-03
2.040970000000000173e+00,1.012251000000000009e-04,3.820552000000000063e-03,1.937208118813106214e-03
2.041021000000000196e+00,1.014280999999999988e-04,3.820892000000000212e-03,1.937402975635106302e-03
2.042609999999999815e+00,1.114890000000000027e-04,3.831592999999999891e-03,1.943482874967604945e-03
2.044249999999999901e+00,1.218697000000000031e-04,3.842668000000000039e-03,1.949775768987605309e-03
2.045889999999999986e+00,1.322503999999999900e-04,3.853776000000000163e-03,1.956086853067605814e-03
2.047530000000000072e+00,1.426309999999999969e-04,3.864916999999999832e-03,1.962416181327605955e-03
2.049170000000000158e+00,1.530117000000000109e-04,3.876090000000000004e-03,1.968763807067606432e-03
2.050809999999999800e+00,1.633923999999999978e-04,3.887297000000000061e-03,1.975129784407605223e-03
2.051025999999999794e+00,1.647564999999999869e-04,3.888773999999999790e-03,1.975969600075605254e-03
2.052449999999999886e+00,1.786525999999999978e-04,3.898537000000000096e-03,1.981514165507605642e-03
2.054089999999999971e+00,1.946511000000000107e-04,3.909809999999999675e-03,1.987917010047606046e-03
2.055730000000000057e+00,2.106497000000000035e-04,3.921115000000000191e-03,1.994338368547606509e-03
2.057370000000000143e+00,2.266481999999999893e-04,3.932454000000000158e-03,2.000778295127606746e-03
2.059000000000000163e+00,2.425491000000000051e-04,3.943826000000000102e-03,2.007197463327606811e-03
2.060639999999999805e+00,2.585476999999999979e-04,3.955231000000000025e-03,2.013674690067605508e-03
2.061030999999999835e+00,2.623572000000000230e-04,3.957953999999999639e-03,2.015221717735105490e-03
2.062279999999999891e+00,2.807350000000000015e-04,3.966667999999999583e-03,2.020170644174105502e-03
2.063919999999999977e+00,3.048565999999999841e-04,3.978139000000000328e-03,2.026685385914105651e-03
2.065560000000000063e+00,3.289782000000000210e-04,3.989643000000000182e-03,2.033218967154106199e-03
2.067200000000000149e+00,3.530998000000000036e-04,4.001180000000000014e-03,2.039771442014106425e-03
2.068839999999999790e+00,3.772213999999999862e-04,4.013316999999999753e-03,2.046343329554104872e-03
2.070479999999999876e+00,4.013431000000000030e-04,4.025833000000000363e-03,2.052935432554105037e-03
2.071035999999999877e+00,4.095138000000000228e-04,4.030083999999999750e-03,2.055174977480104994e-03
2.072119999999999962e+00,4.330391999999999857e-04,4.038382000000000083e-03,2.059548086052105133e-03
2.073760000000000048e+00,4.686153999999999992e-04,4.050963999999999780e-03,2.066181349772105644e-03
2.075400000000000134e+00,5.041915000000000329e-04,4.063577999999999982e-03,2.072835274212106015e-03
2.077040000000000219e+00,5.397677000000000464e-04,4.076223999999999820e-03,2.079509911852106194e-03
2.078679999999999861e+00,5.753438000000000259e-04,4.088902999999999635e-03,2.086205315992104709e-03
2.080319999999999947e+00,6.109200000000000394e-04,4.101615000000000295e-03,2.092921540752105177e-03
2.081040999999999919e+00,6.265500000000000236e-04,4.107213999999999657e-03,2.095880823606605277e-03
2.081960000000000033e+00,6.553213999999999697e-04,4.114358999999999725e-03,2.099658636400105697e-03
2.083590000000000053e+00,7.063256999999999652e-04,4.127127000000000399e-03,2.106375447490105909e-03
2.085230000000000139e+00,7.576428999999999759e-04,4.139900999999999651e-03,2.113154410450106095e-03
2.086869999999999781e+00,8.089599999999999526e-04,4.152679999999999740e-03,2.119954326870104617e-03
2.088509999999999867e+00,8.602771999999999633e-04,4.165463999999999799e-03,2.126775204950105084e-03
2.090149999999999952e+00,9.115943999999999740e-04,4.178252999999999828e-03,2.133617052890105469e-03
2.091045999999999960e+00,9.396161000000000313e-04,4.185239000000000320e-03,2.137363897306105483e-03
2.091790000000000038e+00,9.724733999999999852e-04,4.191046000000000354e-03,2.140479875326105688e-03
2.093430000000000124e+00,1.044854000000000008e-03,4.203852000000000110e-03,2.147363691686106184e-03
2.095070000000000210e+00,1.117235000000000060e-03,4.216807999999999841e-03,2.154268632886106351e-03
2.096709999999999852e+00,1.189615999999999894e-03,4.229997999999999571e-03,2.161195013806105000e-03
2.098349999999999937e+00,1.261996000000000038e-03,4.243260999999999908e-03,2.168143086186105541e-03
2.099990000000000023e+00,1.334377000000000089e-03,4.256595999999999644e-03,2.175112968926105894e-03
2.101051000000000002e+00,1.381183000000000020e-03,4.265266000000000196e-03,2.179633816717105668e-03
2.101630000000000109e+00,1.416446000000000024e-03,4.270002999999999646e-03,2.182104777092606224e-03
2.103270000000000195e+00,1.516245999999999957e-03,4.283483999999999729e-03,2.189118636432606582e-03
2.104909999999999837e+00,1.616044999999999981e-03,4.297035999999999738e-03,2.196154662832604850e-03
2.106549999999999923e+00,1.715844999999999914e-03,4.310661000000000354e-03,2.203212974372605135e-03
2.108179999999999943e+00,1.815034999999999999e-03,4.324358999999999842e-03,2.210250515672605286e-03
2.109820000000000029e+00,1.914834999999999931e-03,4.338128999999999597e-03,2.217353755832605737e-03
2.111056000000000044e+00,1.990020999999999804e-03,4.348557999999999764e-03,2.222722128398605876e-03
2.111460000000000115e+00,2.023187000000000076e-03,4.351971999999999959e-03,2.224479635458606001e-03
2.113100000000000200e+00,2.157663000000000202e-03,4.365886999999999719e-03,2.231628279838606538e-03
