delta_over_Delta0,r_over_ell0,a_over_kBTc,q_delta_ell0,force_dimensionless,energy_excess_density,current_moment_dimensionless
0.1,0.03369051650449884,0.059403451630722054,3.023572431119049,-1.6455864077783824,6.382703065984575,0.1630568316428494
0.1,0.03401944122064025,0.059982969873936455,3.046961175962812,-1.6944992024920196,6.381877528634258,0.1645899211766076
0.1,0.03435157726982471,0.060568132870895866,3.070422489041307,-1.7444870007207147,6.381024341335171,0.16613539386901274
0.1,0.03468695600469737,0.061158995343364525,3.093953579066168,-1.795562666851767,6.380142662453623,0.16769326469502227
0.1,0.035025609084003255,0.06175561253588732,3.11755156901732,-1.8477387720799392,6.379231629914771,0.1692635448842103
0.1,0.035367568475575574,0.0623580402205549,3.1412134952224613,-1.9010275695929024,6.378290360981142,0.17084624176809632
0.1,0.035712866459353454,0.06296633470180596,3.1649363064740945,-1.955440969049848,6.377317952044523,0.1724413586241424
0.1,0.03606153563042924,0.06358055282126646,3.1887168631866336,-2.0109905103648837,6.376313478432335,0.1740488945164626
0.1,0.03641360890212509,0.06420075196262448,3.2125519365961073,-2.0676873368066406,6.375275994229524,0.17566884413329525
0.1,0.036769119509100084,0.06482699005654287,3.2364382080051732,-2.125542167428328,6.374204532117136,0.17730119762130495
0.1,0.037128101010487385,0.0654593255856081,3.260372268076088,-2.184565268845715,6.373098103228745,0.1789459404167858
0.1,0.03749058729306228,0.06609781758931632,3.2843506161743763,-2.2447664263820624,6.371955697025909,0.18060305307385038
0.1,0.03785661257444074,0.0667425256690956,3.3083696597659906,-2.306154914601827,6.370776281193888,0.18227251108969802
0.1,0.03822621140630965,0.06739350999336581,3.332425713870804,-2.36873946725803,6.369558801558897,0.18395428472707215
0.1,0.03859941867768826,0.06805083130263472,3.356515000575275,-2.4325282466804863,6.368302182028147,0.18564833883402182
0.1,0.03897626961822182,0.06871455091463156,3.380633648607244,-2.497528812635035,6.367005324553986,0.18735463266110264
0.1,0.03935679980150685,0.06938473072947664,3.4047776929757316,-2.56374809068738,6.365667109123536,0.18907311967615703
0.1,0.03974104514844935,0.07006143323488828,3.4289430746787715,-2.6311923401072494,6.364286393775065,0.19080374737683564
0.1,0.04012904193065573,0.0707447215114267,3.4531256404822543,-2.699867121352522,6.362862014642591,0.19254645710103113
0.1,0.040520826773856475,0.07143465923777383,3.477321142772756,-2.7697772631757047,6.361392786030046,0.19430118383540798
0.1,0.04091643666136372,0.07213131069605051,3.5015252394874334,-2.840926829398253,6.359877500516403,0.1960678560222341
0.1,0.04131590893756222,0.07283474077716981,3.5257334941239717,-2.9133190854021254,6.358314929093247,0.19784639536472673
0.1,0.04171928131143476,0.07354501498622726,3.549941375833665,-2.986956464390651,6.35670382133614,0.19963671663114946
0.1,0.04212659186012149,0.07426219944792671,3.574144259600597,-3.0618405334740415,6.355042905611301,0.2014387274579038
0.1,0.04253787903251445,0.07498636091204304,3.5983374265099997,-3.1379719596392497,6.353330889318968,0.20325232815188454
0.1,0.04295318165288712,0.07571756675892108,3.6225160641087797,-3.2153504756659483,6.351566459174931,0.20507741149238065
0.1,0.043372538924559084,0.07645588500500972,3.6466752668611324,-3.293974846054682,6.3497482815316335,0.20691386253281602
0.1,0.043795990433596874,0.07720138430843251,3.670810036702262,-3.3738428330365124,6.3478750027402775,0.20876155840265237
0.1,0.04422357615255067,0.0779541339745936,3.694915283693066,-3.4549511627361307,6.345945249555351,0.21062036810978457
0.1,0.04465533644422779,0.07871420396181932,3.7189858267786335,-3.5372954915650694,6.343957629582942,0.21249015234378113
0.1,0.04509131206550255,0.07948166488703433,3.743016394653351,-3.6208703729230307,6.341910731774217,0.21437076328033725
0.1,0.04553154417116374,0.0802565880314734,3.7670016267353654,-3.7056692242905376,6.339803126965393,0.21626204438733154
0.1,0.045976074317799466,0.08103904534642749,3.7909360742530156,-3.79168429479739,6.337633368465505,0.21816383023288796
0.1,0.0464249444677201,0.08182910945902458,3.8148142014458295,-3.8789066333558084,6.335399992693209,0.22007594629586855
0.1,0.046878196992919174,0.08262685367804402,3.8386303868825253,-3.9673260574487617,6.333101519863858,0.2219982087792352
0.1,0.04733587467907326,0.08343235199976524,3.862378924898396,-4.056931122667933,6.330736454727987,0.22393042442674163
0.1,0.047798020729580976,0.0842456791138499,3.8860540271543385,-4.147709093097089,6.328303287362302,0.22587239034343012
0.1,0.04826467876964097,0.08506691040925668,3.909649824319608,-4.239645912639624,6.325800494014217,0.22782389382042473
0.1,0.04873589285037019,0.08589612198018921,3.9331603678803266,-4.332726177391526,6.323226538000903,0.22978471216453195
0.1,0.049211707452962085,0.08673339063207608,3.9565796320755475,-4.426933109161909,6.320579870663696,0.2317546125331725
0.1,0.049692167492885714,0.08757879388758325,3.979901515962612,-4.522248530245827,6.3178589323786785,0.2337333517751891
0.1,0.050177318324125295,0.0884324099926567,4.003119845613219,-4.61865283955504,6.315062153624153,0.23572067627807816
0.1,0.05066720574346165,0.0892943179225972,4.0262283764416535,-4.7161249902138955,6.312187956105561,0.23771632182222519
0.1,0.05116187599479546,0.09016459738816521,4.049220795666244,-4.81464246872763,6.309234753938368,0.23972001344272048
0.1,0.051661375773512194,0.0910433288417149,4.072090724904999,-4.914181275831597,6.30620095488929,0.2417314652993511
0.1,0.05216575223089027,0.09193059348335844,4.0948317229062114,-5.014715909129759,6.303084961676106,0.24375038055538004
0.1,0.05267505297855186,0.0928264732671584,4.117437288414469,-5.116219347630228,6.299885173326172,0.24577645126572548
0.1,0.053189326092957505,0.09373105090734865,4.139900863172425,-5.218663038285948,6.296599986593649,0.24780935827516815
0.1,0.05370862011994407,0.09464440988458198,4.162215835058304,-5.3220168846460725,6.293227797435293,0.24984877112721962
0.1,0.054232984079307524,0.09556663445220505,4.184375541358985,-5.426249237723832,6.289767002544447,0.25189434798429183
0.1,0.054762467469430184,0.09649780964255893,4.2063732721781495,-5.53132688918371,6.286216000942853,0.25394573555981115
0.1,0.0552971202719534,0.09743802127330536,4.228202273978796,-5.637215066948664,6.282573195629619,0.2560025690629267
0.1,0.055836992956495364,0.09838735595377643,4.249855753259041,-5.743877433325326,6.278836995286528,0.2580644721564565
0.1,0.05638213648541545,0.09934590109134855,4.271326880359956,-5.851276085742301,6.275005816038778,0.2601310569287252
0.1,0.056932602318625056,0.10031374489783931,4.292608793403813,-5.959371560191936,6.271078083269962,0.2622019238799352
0.1,0.05748844241844497,0.101290976395925,4.313694602360817,-6.068122837462905,6.267052233489975,0.26427666192371085
0.1,0.05804970925451063,0.10227768542557994,4.334577393242154,-6.17748735224528,6.262926716254337,0.2663548484044534
0.1,0.05861645580872506,0.103273962650535,4.35525023241679,-6.2874210051847434,6.258699996133174,0.2684360491311289
0.1,0.059188735580260325,0.1042798995647553,4.375706171049199,-6.397878177957433,6.254370554728009,0.27051981842810435
0.1,0.05976660259060746,0.10529558849893479,4.395938249654842,-6.5088117514298975,6.24993689273423,0.272605699203631
0.1,0.06035011138867609,0.10632112262700791,4.415939502769891,-6.620173126962332,6.245397532046866,0.27469322303656113
0.1,0.0609393170559436,0.1073565959726763,4.435702963731409,-6.731912250906206,6.240751017907278,0.27678191028186466
0.1,0.061534275211654874,0.10840210341594984,4.455221669563787,-6.843977642339254,6.235995921087893,0.2788712701954889
0.1,0.062135042018072274,0.1094577406996996,4.474488665966969,-6.956316424073384,6.231130840112208,0.28096080107908433
0.1,0.06274167418577731,0.11052360443622285,4.493497012401648,-7.068874356961452,6.226154403506788,0.28304999044509266
0.1,0.06335422897902417,0.11159979211381849,4.512239787266313,-7.181595877521515,6.22106527208209,0.2851383152026664
0.1,0.0639727642211449,0.11268640210336946,4.530710093160589,-7.294424138885512,6.215862141238375,0.28722524186484993
0.1,0.06459733830000804,0.1137835336649337,4.5489010622291755,-7.407301055072301,6.210543743293222,0.28931022677743246
0.1,0.0652280101735301,0.11489128695433967,4.566805861580198,-7.520167348572037,6.205108849826491,0.2913927163698329
0.1,0.06586483937524126,0.11600976302978629,4.584417698771565,-7.632962601221195,6.1995562740387795,0.2934721474283475
0.1,0.06650788601990482,0.11713906385844391,4.601729827358595,-7.745625308334677,6.193884873119039,0.2955479473920427
0.1,0.06715721080919199,0.1182792923230566,4.618735552495888,-7.858092936052086,6.188093550616839,0.2976195346715388
0.1,0.06781287503741217,0.11943055222854283,4.635428236586128,-7.970301981843088,6.1821812588147065,0.2996863189908789
0.1,0.06847494059729857,0.12059294830859182,4.651801304968205,-8.082188038106535,6.176147001095741,0.3017477017526285
0.1,0.06914346998585093,0.12176658623225543,4.66784825163682,-8.193685858785756,6.1699898343015125,0.30380307642630505
0.1,0.06981852631023491,0.12295157261053212,4.683562644985472,-8.304729428911566,6.163708871075219,0.3058518289601818
0.1,0.07050017329373956,0.1241480150029419,4.698938133564465,-8.41525203697348,6.15730328218491,0.30789333821645354
0.1,0.07118847528179208,0.12535602192408812,4.713968451845385,-8.525186350007203,6.150772298821385,0.3099269764296961
0.1,0.07188349724803221,0.1265757028502069,4.728647425983302,-8.634464491276487,6.144115214865447,0.3119521096885003
0.1,0.07258530480044538,0.12780716822569868,4.742968979567719,-8.743018120415629,6.137331389118936,0.3139680984400886
0.1,0.07329396418755615,0.12905052946964218,4.756927139353196,-8.850778515888265,6.130420247494021,0.3159742980176751
0.1,0.07400954230468151,0.1303058989822854,4.770516040960346,-8.957676659607506,6.1233812851551015,0.31797005919025706
0.1,0.07473210670024573,0.13157339015151365,4.783729934537885,-9.063643323552407,6.11621406860768,0.3199547287344727
0.1,0.07546172558215705,0.13285311735929103,4.796563190376206,-9.168609158205854,6.108918237728511,0.32192765002808976
0.1,0.07619846782424576,0.1341451959880708,4.8090103044629435,-9.272504782629156,6.101493507731351,0.3238881636646266
0.1,0.07694240297276606,0.13544974242717464,4.821065903970926,-9.37526087598063,6.093939671062663,0.3258356080885497
0.1,0.07769360125296079,0.1367668740791357,4.832724752668864,-9.476808270276361,6.086256599221643,0.3277693202504201
0.1,0.07845213357569086,0.13809670936600363,4.843981756245166,-9.577078044183988,6.078444244499002,0.3296886362813029
0.1,0.07921807154412852,0.13943936773560636,4.854831967535203,-9.676001617633158,6.070502641629012,0.3315928921856881
0.1,0.07999148746051672,0.1407949696677679,4.865270591642513,-9.773510847020217,6.062431909349452,0.33348142455211255
0.1,0.08077245433299449,0.14216363668047735,4.875292990944444,-9.86953812077888,6.054232251864099,0.3353535712806119
0.1,0.08156104588248815,0.14354549133600464,4.8848946899728025,-9.964016455084042,6.045903960202766,0.33720867232606677
0.1,0.08235733654967073,0.14494065724696126,4.8940713801603035,-10.056879589451682,6.037447413473759,0.33904607045645935
0.1,0.08316140150198875,0.14634925908230098,4.902818924443697,-10.148062081995198,6.0288630800040295,0.34086511202499464
0.1,0.08397331664075815,0.1477714225732571,4.911133361714629,-10.23749940409608,6.020151518362432,0.34266514775498946
0.1,0.0847931586083286,0.1492072745192111,4.919010911109596,-10.325128034245456,6.011313378261652,0.3444455335363824
0.1,0.08562100479531873,0.15065694279349015,4.926447976130436,-10.410885550813143,6.002349401334655,0.34620563123267084
0.1,0.0864569333479213,0.1521205563490881,4.933441148587248,-10.494710723501402,5.993260421781818,0.3479448094970373
0.1,0.08730102317528039,0.153598245224306,4.939987212355752,-10.576543603242005,5.9840473668850285,0.34966244459638435
0.1,0.08815335395693963,0.15509014054830617,4.94608314694153,-10.656325610298293,5.974711257385502,0.35135792124196125
0.1,0.08901400615036396,0.15659637454657707,4.951726130843874,-10.733999620337297,5.965253207722214,0.3530306334252337
0.1,0.0898830609985349,0.15811708054630363,4.956913544712372,-10.809510048241613,5.955674426128256,0.35467998525761807
0.1,0.090760600537619,0.15965239298163536,4.961642974289666,-10.882802929436204,5.9459762145827675,0.35630539181267146
0.1,0.09164670760471229,0.1612024473988512,4.965912213134344,-10.953825998512286,5.936159968616353,0.3579062799693185
0.1,0.09254146584565957,0.16276738046141234,4.969719265118249,-11.022528764937256,5.926227176968356,0.35948208925466957
0.1,0.09344495972295076,0.16434732995489967,4.973062346692984,-11.088862585648318,5.916179421094616,0.36103227268498095
0.1,0.09435727452369334,0.16594243479182763,4.9759398889208475,-11.152780734336663,5.90601837452488,0.3625562976032955
0.1,0.09527849636766342,0.16755283501633123,4.978350539265906,-11.214238467238907,5.895745802069185,0.36405364651230754
0.1,0.09620871221543555,0.1691786718087193,4.980293163141426,-11.273193085263543,5.885363558873167,0.3655238179009936
0.1,0.0971480098765909,0.1708200874898854,4.981766845210344,-11.329603992291112,5.874873589322439,0.36696632706355947
0.1,0.09809647801800668,0.1724772255255739,4.982770890436045,-11.383432749499894,5.864277925796733,0.368380706909276
0.1,0.09905420617222575,0.1741502305304913,4.983304824881186,-11.434643125580767,5.853578687274793,0.3697665087617813
0.1,0.10002128474590875,0.17583924827225791,4.98336839625284,-11.483201142718794,5.842778077791411,0.3711233031464659
0.1,0.10099780502836705,0.17754442567518966,4.982961574192834,-11.529075118232932,5.831878384748523,0.37245068056457287
0.1,0.10198385920018198,0.17926591082390986,4.982084550312631,-11.572235701779118,5.8208819770824105,0.37374825225269265
0.1,0.1029795403419046,0.18100385296677232,4.980737737972686,-11.612655908037123,5.809791303289761,0.3750156509263567
0.1,0.1039849424428433,0.1827584025190993,4.9789217718067444,-11.650311144815966,5.798608889315419,0.37625253150649257
0.1,0.10500016040993575,0.18452971106621913,4.976637506992128,-11.685179236528207,5.787337336305233,0.37745857182753967
0.1,0.10602529007670794,0.1863179313662978,4.973886018267523,-11.71724044299825,5.7759793182276535,0.3786334733260836
0.1,0.1070604282123205,0.18812321735295587,4.970668598700411,-11.74647747358548,5.764537579368147,0.3797769617089242
0.1,0.10810567253070322,0.18994572413766153,4.966986758206742,-11.77287549661787,5.753014931700754,0.3808887875995503
0.1,0.10916112169977987,0.19178560801189312,4.962842221826012,-11.796422144147407,5.741414252141489,0.3819687271620641
0.1,0.11022687535078081,0.19364302644905612,4.958236927755385,-11.817107512053013,5.729738479688615,0.3830165827016587
0.1,0.11130303408764873,0.19551813810615287,4.953173025147044,-11.834924155532223,5.717990612454968,0.3840321832408345
0.1,0.11238969949653517,0.19741110282518945,4.94765287167337,-11.84986708003651,5.706173704597957,0.38501538507060584
